lat,lon,response,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,ppt1,ppt2,ppt3,ppt4,ppt5,ppt6,ppt7,ppt8,ppt9,ppt10,ppt11,ppt12,aet1,aet2,aet3,aet4,aet5,aet6,aet7,aet8,aet9,aet10,aet11,aet12,pet1,pet2,pet3,pet4,pet5,pet6,pet7,pet8,pet9,pet10,pet11,pet12,pack1,pack2,pack3,pack4,pack5,pack6,pack7,pack8,pack9,pack10,pack11,pack12,soilm1,soilm2,soilm3,soilm4,soilm5,soilm6,soilm7,soilm8,soilm9,soilm10,soilm11,soilm12,vpd1,vpd2,vpd3,vpd4,vpd5,vpd6,vpd7,vpd8,vpd9,vpd10,vpd11,vpd12
43.7004,-109.879,0,-14.64867,-13.085,-12.76667,-7.864334,-2.418667,1.539333,4.773667,4.359666,0.016,-4.415667,-10.60667,-13.14267,-4.168,-1.324,0.7913334,5.368333,10.90333,15.88967,21.18533,19.81233,14.48967,8.686999,0.7556667,-2.549333,74.85033,50.63033,57.64367,57.449,59.63134,54.94567,27.44667,39.50266,46.25233,34.66433,53.82067,67.228,5.865489,4.821199,4.744039,7.773564,31.94119,43.42395,50.76158,43.78043,28.83948,18.43493,9.060675,7.049563,14.92945,15.219,19.11597,21.21895,31.94119,43.4421,57.54268,50.34052,31.95298,20.68436,14.99454,14.39344,218.0537,268.6841,326.3278,375.4882,124.5111,0.2152129,0,0,1.408461,18.81844,72.63909,139.8671,24.67304,19.85184,15.10781,15.62283,70,69.72092,46.58141,40.08573,48.68419,46.99049,37.92981,30.88024,0.124046,0.1406595,0.1608495,0.2580384,0.3962717,0.5466238,0.8058627,0.7752129,0.533806,0.353568,0.1521318,0.1280068
43.7055,-109.7635,0,-14.27633,-12.468,-12.28433,-7.464667,-2.060333,1.967,5.066,4.813999,0.322,-3.965,-10.22633,-12.63233,-3.214667,-0.259,1.483,6.012,11.48233,16.65133,21.962,20.55467,14.978,9.390667,1.3,-1.829333,78.699,52.21566,57.50167,63.59834,63.75301,55.59701,28.23367,40.07733,46.76666,35.506,55.02734,70.28434,9.153278,8.291701,9.107255,13.50821,38.74998,52.88924,63.43599,53.42036,34.85248,22.75294,11.5628,9.891232,17.54977,17.89099,22.47308,25.25446,38.74998,53.08538,69.9495,61.43465,38.56441,25.25791,17.62656,16.9194,222.2435,274.4592,331.9608,374.4142,97.88733,0.0129127,0,0,1.146104,15.63376,70.66109,140.9454,73.74679,65.45509,56.34782,62.57279,150,148.0624,112.873,98.87807,106.3771,104.2927,92.72991,82.83868,0.1431187,0.1694616,0.1851312,0.2842056,0.4252598,0.6126875,0.9101443,0.8677265,0.5798293,0.3974269,0.176056,0.1474227
43.7106,-109.5821,0,-13.04834,-11.13033,-10.67333,-6.013666,-0.9923332,3.170333,6.483,6.236666,1.283333,-2.654334,-9.136333,-11.128,-2.087667,0.2729999,1.776,5.872667,11.93767,16.97667,22.46133,21.37466,15.658,10.28533,2.384,-0.5796667,60.73467,41.08234,48.58067,58.08067,61.851,52.53933,26.10867,36.618,43.07167,32.812,47.31667,53.88766,5.127563,4.139529,3.991327,12.80379,37.57044,50.60966,55.06034,45.63026,31.13605,22.07689,7.940066,5.96583,16.18017,16.49475,20.71924,23.70973,37.57044,51.38378,68.40517,60.7082,37.49562,25.01889,16.27847,15.59899,172.3035,213.3858,261.9665,287.32,44.02782,0,0,0,0.4810872,8.45232,55.60562,109.4933,19.7182,15.57867,11.58734,24.52673,70,66.27784,37.32616,28.00395,35.87806,37.6418,29.86509,23.89927,0.1726264,0.2002459,0.2142694,0.3030294,0.4623845,0.6490552,0.9849449,0.9599262,0.6334931,0.4436174,0.2036693,0.1881656
43.7008,-109.4558,0,-14.07967,-12.241,-11.81733,-7.349667,-2.182333,2.215667,5.662333,5.456334,0.6763334,-3.735333,-9.851333,-12.05567,-4.090001,-1.536666,0.5366666,5.006,10.37467,15.531,20.873,19.604,13.941,8.221,0.6429999,-2.603667,47.23667,31.868,50.939,60.87366,70.06234,57.017,30.879,39.96833,47.807,36.222,43.90833,45.09167,5.553612,4.47332,4.302247,7.875042,34.61055,47.99037,55.72935,47.05334,31.5241,19.8744,8.79318,6.707399,16.33465,16.65145,20.91522,23.3109,34.61055,48.04882,64.11515,56.62647,35.10491,22.79919,16.40586,15.74819,159.1618,191.0297,241.9687,291.9502,109.5867,0.2405666,0,0,1.424112,19.76453,63.67287,108.7645,21.13037,16.65705,12.3548,15.20293,70,69.51559,44.58805,36.41118,44.31409,42.08662,33.29344,26.58604,0.129121,0.1449885,0.1641047,0.2543385,0.3907161,0.5685364,0.8819429,0.8421978,0.5421473,0.3608447,0.1648496,0.1361679
43.707,-109.3787,0,-14.91933,-13.11933,-12.48767,-7.782,-2.623333,1.661,5.015,4.743333,0.05100002,-4.286333,-10.603,-12.90933,-4.237999,-1.470333,0.4943333,5.075333,10.537,15.611,20.94,19.586,13.858,8.048667,0.57,-2.431667,50.061,35.73167,50.63267,69.968,74.29567,62.42767,35.37667,43.042,52.026,39.335,41.618,48.47766,6.662485,5.603271,5.65809,7.508828,28.01835,38.66534,47.94874,42.36415,26.84196,17.23024,9.788631,7.78779,13.34234,13.60175,17.08532,18.97694,28.01835,38.66534,51.44983,45.22475,28.03317,18.23695,13.40072,12.8631,168.5538,204.2854,254.9181,316.2575,127.2912,0.5321591,0,0,2.379929,24.71864,66.33665,114.8143,31.72897,26.1257,20.46761,21.31909,70,70,53.99187,50.17894,57.48962,56.18229,46.39366,38.60587,0.1217485,0.1420437,0.1622658,0.2625884,0.3914151,0.5776453,0.86953,0.8278027,0.5410162,0.3605635,0.1574148,0.1370151
43.6634,-109.8747,0,-15.68133,-13.983,-12.74933,-7.216332,-1.998667,1.864334,4.716,3.964666,-0.167,-4.124333,-10.936,-14.283,-3.669667,-0.8156666,1.791334,6.658,12.55767,17.55433,22.842,21.59266,16.325,10.576,1.46,-2.266667,56.58,39.119,45.56733,50.83234,51.89534,50.02666,25.03867,33.62533,39.65733,30.14267,41.305,49.301,7.401297,6.615493,7.157508,13.07051,35.74766,48.01696,56.2365,46.38589,30.98889,20.81965,9.635635,8.138784,15.60452,15.90412,19.97321,22.68082,35.74766,48.3642,63.16296,54.91327,35.21415,23.18098,15.67157,15.04526,159.8297,198.9487,244.516,271.5809,47.74445,0,0,0,0.4879331,9.8322,51.1372,100.4382,53.2961,46.68061,39.52311,49.05313,120,117.1103,85.91242,73.0233,79.14463,78.70446,69.06882,60.93003,0.1082419,0.1316391,0.1665696,0.2659133,0.4225751,0.5719222,0.8485786,0.7937123,0.5622152,0.3913497,0.1427926,0.1103712
43.6695,-109.6823,0,-13.954,-12.12733,-11.83067,-6.966334,-1.706667,2.283667,5.382667,5.082,0.64,-3.449667,-9.811666,-12.169,-2.032333,0.5243334,2.223334,6.583,12.24667,17.401,22.84167,21.54833,15.77,10.147,2.291,-1.013667,65.14067,45.03733,51.58966,60.33434,62.403,53.66199,26.61733,36.68233,44.48567,33.01,49.96133,58.84534,8.704328,7.914497,8.730638,15.48336,38.8294,52.66012,62.7349,52.30062,34.33847,23.09382,10.8509,9.294599,16.96155,17.2872,21.71017,24.7463,38.8294,53.03603,70.08665,61.69852,38.61094,25.42624,17.04232,16.35366,186.7225,231.7598,283.3495,311.9787,55.55092,0,0,0,0.5915454,10.85189,60.7659,119.6112,72.70684,64.79234,56.06171,69.47753,150,146.3381,110.2205,94.50761,101.5912,100.7878,89.98421,80.68961,0.1608378,0.1858913,0.203398,0.3013304,0.461192,0.6331768,0.9647943,0.930748,0.6216997,0.4304448,0.1950037,0.1647803
43.6571,-109.6256,0,-15.10333,-13.00567,-11.66367,-6.318334,-1.390333,2.487333,4.962667,4.743001,0.2486667,-3.790667,-10.266,-13.10933,-1.846333,0.7443333,2.987,7.396667,13.47467,18.623,23.96033,22.864,17.47634,11.961,3.509,-0.281,37.07201,24.549,32.472,45.284,51.982,46.88367,24.34733,30.45833,34.43333,27.29533,31.72,33.41566,3.536504,2.832635,2.778748,15.64068,40.23595,52.73336,53.11213,41.50397,29.25757,21.17334,5.441587,4.097068,16.70947,17.02948,21.38858,25.07462,40.23595,54.64735,70.52561,62.62629,39.65924,26.27103,16.79508,16.11088,109.318,133.867,166.2613,175.2189,16.76692,0,0,0,0.1795585,5.909112,37.58107,70.99674,13.11729,10.28465,7.583568,24.98776,70,61.11886,32.35408,21.30843,25.11256,25.3219,19.92835,15.83128,0.1350332,0.1627229,0.2045096,0.3103258,0.4784129,0.6460285,0.9424629,0.9244427,0.6387748,0.4471306,0.1904818,0.1473129
43.6629,-109.582,0,-12.672,-10.688,-10.09833,-5.358,-0.5779999,3.584,6.894333,6.679667,1.700666,-2.249333,-8.691999,-10.656,-1.537333,0.8976667,2.284333,6.484334,12.55567,17.575,23.049,21.97167,16.44067,10.95133,3.121667,-0.05166669,44.62566,30.252,40.34034,52.126,57.103,48.68867,24.43167,33.79234,38.388,29.967,40.096,40.06033,4.627322,3.817604,4.094262,15.2249,37.36921,49.66825,52.90788,43.50928,29.78047,21.65213,7.158753,5.240548,15.57111,15.87228,19.94623,23.39218,37.36921,51.00919,67.81277,60.27522,37.46828,24.92408,15.71262,15.01305,131.068,161.2663,201.0815,209.472,20.85095,0,0,0,0.1754036,5.59997,45.12163,85.18196,18.57419,14.81037,11.24121,31.61262,70,63.52568,35.04947,25.24826,31.35046,33.7329,27.14849,21.90794,0.1831878,0.2104163,0.2221417,0.3196563,0.4892821,0.6796761,1.030206,1.013435,0.6646258,0.470019,0.2233777,0.2020899
43.664,-109.4642,0,-13.60867,-11.76667,-11.3,-6.553666,-1.549,2.619333,5.774666,5.590001,1.037667,-3.341334,-9.495334,-11.67267,-2.685,-0.1156667,1.668,5.921332,11.59333,16.74533,22.18667,20.913,15.34967,9.824,2.201333,-1.040667,33.298,21.58767,37.90733,51.36433,59.25732,50.07366,26.75767,33.85334,38.27267,31.82267,36.50766,28.526,3.928524,3.101216,2.915902,11.04836,39.90279,53.93792,57.40046,45.10545,31.44892,21.59814,6.274481,4.690458,17.72119,18.06143,22.68249,25.77814,39.90279,54.8502,72.63129,64.20234,40.30853,26.36883,17.79856,17.08607,111.5022,133.0899,170.9972,203.0841,45.00414,0,0,0,0.5441871,11.09702,47.59896,76.12496,13.63648,10.53526,7.619363,14.92461,70,65.95229,35.30951,24.0574,28.32871,27.92565,21.6569,16.96644,0.1539926,0.177872,0.1917078,0.2849531,0.4247348,0.622406,0.9342178,0.8927034,0.5976322,0.4127154,0.2012925,0.170625
43.6233,-110.0205,0,-15.275,-13.70633,-13.71766,-8.743668,-3.035333,0.9913334,4.531667,4.075334,-0.2466666,-4.810667,-11.011,-13.78467,-5.309,-2.403,-0.294,4.198667,9.809001,14.79733,19.914,18.535,13.581,7.846,-0.449,-3.625667,84.83934,62.13466,72.73666,63.61934,59.84566,59.63001,33.34367,35.32,50.543,46.75166,65.65733,84.69001,7.732422,6.669543,6.931508,6.442469,33.33355,45.52175,56.01379,46.32537,31.09677,19.73802,10.85892,8.861786,16.51285,16.8259,21.12647,23.2286,33.33355,45.52175,60.64252,52.96807,33.99604,22.03693,16.58251,15.92235,270.6131,332.7477,405.4843,468.6719,224.0852,1.231396,0,0,2.551205,31.46821,97.12554,181.8155,43.06683,36.39729,29.46578,23.45513,97.28394,100,76.77336,64.22159,73.63026,71.06361,60.2047,51.3429,0.09981146,0.1179208,0.1285935,0.2281069,0.3555303,0.52174,0.7772432,0.710365,0.4939772,0.3352627,0.1267505,0.1041344
43.6225,-109.9288,0,-16.80733,-15.14967,-13.64633,-7.762,-2.487,1.105,3.883667,3.077334,-1.032667,-5.012333,-11.82433,-15.46933,-3.904667,-0.9573334,1.763333,6.527334,12.522,17.61133,22.83933,21.56933,16.399,10.563,1.467,-2.634,51.41067,36.55833,43.23967,44.91133,47.37233,49.18233,25.708,33.20167,39.87267,29.24467,38.15334,47.07801,6.906037,6.092134,6.494456,10.28184,32.13653,43.05854,50.83829,42.35599,28.24604,18.63121,9.256232,7.721456,14.28556,14.55637,18.27689,20.55573,32.13653,43.25679,56.30479,48.83792,31.40819,20.59941,14.34582,13.77471,151.8797,188.438,231.6777,261.1479,55.5643,0,0,0,0.6990417,12.05591,50.20924,97.28724,44.97193,38.87981,32.38535,37.31339,100,98.41273,73.28246,63.3382,70.3617,69.26087,60.00465,52.28318,0.08726091,0.1072308,0.1456888,0.2439715,0.3893446,0.5555453,0.7989724,0.7344444,0.5278988,0.3539945,0.1253098,0.07943227
43.6158,-109.8818,0,-15.91233,-14.22667,-13.04033,-7.356,-2.227667,1.475667,4.336333,3.642,-0.6126667,-4.537667,-11.20867,-14.47367,-3.549,-0.6423334,1.974,6.665667,12.52066,17.63133,23.04067,21.762,16.41033,10.78167,1.502,-2.161667,48.96667,35.56033,42.89867,52.71233,53.73867,50.23367,25.10567,32.60734,40.88267,28.37534,38.96533,46.903,8.715534,8.026905,8.98522,14.0578,36.33607,48.86704,58.81108,48.48093,32.14532,21.34602,10.68582,9.297654,16.01748,16.32034,20.49087,23.21541,36.33607,49.1003,64.40468,56.05125,35.70589,23.62362,16.0848,15.44495,147.7631,183.3235,226.2221,257.596,50.17571,0,0,0,0.5877783,9.986914,48.95224,95.85525,82.77515,74.74825,65.76302,72.9454,160,157.2925,123.587,107.7134,114.3406,111.7273,101.0415,91.74384,0.1057707,0.1264385,0.1590218,0.2559582,0.4057725,0.5547179,0.8209779,0.760157,0.5386361,0.3785321,0.1362986,0.1035438
43.5741,-109.9507,0,-15.42467,-13.906,-13.86367,-8.728333,-3.003334,0.7080001,4.187666,3.847333,-0.4626666,-5.141,-11.06033,-13.77233,-4.631667,-1.627666,0.466,4.715666,10.318,15.21433,20.424,19.15167,14.289,8.851,0.6873333,-2.579667,65.117,47.41466,59.75033,53.80033,55.822,56.90034,31.805,36.48667,49.82833,40.91967,51.00966,66.189,7.821295,6.827004,7.192248,7.149341,31.4269,42.33772,52.52211,44.65702,29.6338,19.07627,10.71322,8.849107,15.30667,15.5924,19.57288,21.53586,31.4269,42.33772,56.45474,49.65973,32.00132,20.81522,15.36981,14.76075,210.7019,258.1166,317.867,370.6551,160.6463,0.8195654,0,0,2.040408,24.92163,75.9313,142.1203,47.28635,40.45935,33.2671,27.12987,98.89322,100,78.55029,68.17078,77.22665,75.19682,64.4836,55.6345,0.1078547,0.1266504,0.1411497,0.2297252,0.3661334,0.5177149,0.788808,0.7307825,0.5088548,0.3468676,0.1443267,0.1185287
43.5657,-109.8258,0,-14.53767,-12.82667,-12.31367,-7.129667,-1.75,1.964333,5.130333,4.625667,0.23,-3.741333,-10.227,-12.832,-2.884667,-0.1553333,1.961667,6.274,11.94234,17.04866,22.36333,21.09,15.71767,10.17667,1.975667,-1.383667,39.167,29.027,40.23766,57.49933,53.944,50.27033,28.68833,32.34433,42.941,30.10467,35.95133,37.916,3.080629,2.188567,1.8284,9.314466,40.34545,53.53693,54.42213,40.56153,30.94702,21.23591,6.002095,4.054056,17.86039,18.19292,22.83633,25.81769,40.34545,54.53957,72.01932,63.05172,39.98961,26.5082,17.93377,17.22367,125.4796,154.5066,194.7443,234.0411,47.35079,0,0,0,0.630845,10.24507,46.1964,84.11242,7.175386,4.986819,3.158419,10.91573,50,46.56964,20.83584,12.61864,20.97732,19.91412,13.91202,9.857969,0.137687,0.1608751,0.1816561,0.2731525,0.4186214,0.568376,0.8499396,0.8088112,0.5624592,0.3927212,0.1711464,0.1439453
43.5711,-109.2597,0,-13.43267,-11.405,-10.59233,-6.500999,-1.390333,3.105334,6.430334,6.297,1.616667,-2.784,-9.299667,-11.68133,-2.635,0.1286666,1.831,5.92,11.31167,16.607,22.043,20.65333,14.922,8.999666,1.736,-1.223333,32.23734,23.26467,36.59233,60.05933,65.10866,52.22701,28.33,39.045,38.72034,30.27233,33.054,28.94167,5.282453,4.371652,4.38549,10.42741,32.28102,44.63039,51.76677,44.69242,28.6024,18.7901,7.866065,6.15163,14.4122,14.68122,18.43081,20.97356,32.28102,45.04084,59.91117,52.87038,32.92995,21.27411,14.47971,13.89819,108.7371,132.0018,168.5327,207.4301,49.55019,0,0,0,0.6777424,11.87305,44.89959,73.84127,23.10619,18.73454,14.41049,22.65438,70,68.26234,44.60815,38.07937,42.25108,41.99962,34.16102,28.00939,0.155286,0.1811415,0.1993803,0.2874101,0.4302294,0.641793,0.9886853,0.930864,0.6134359,0.401134,0.1956115,0.1609949
43.5317,-109.767,0,-13.65933,-12.036,-11.652,-7.471002,-2.437,2.042,5.266667,5.157,0.496,-3.700667,-9.813,-11.93733,-4.001,-1.375,0.665,4.885666,9.768666,15.17933,20.361,19.12333,13.53233,7.884,0.372,-2.834667,42.13166,30.84333,45.02167,65.17702,59.327,52.16266,29.63834,34.84367,45.85767,31.87133,40.51967,40.697,4.361448,3.315557,2.989133,6.028924,29.75137,41.77344,47.90356,40.22859,27.40798,17.41969,7.655531,5.52652,14.49477,14.76184,18.52649,20.57907,29.75137,41.77344,55.13479,48.9081,30.48381,20.00287,14.55341,13.97894,144.1683,175.0116,220.0333,277.348,123.8983,0.3928762,0,0,1.667463,18.29806,58.81773,99.51473,12.9694,9.653837,6.664705,8.498094,50,50,31.05302,24.26064,32.83472,30.31468,22.65915,17.13263,0.128726,0.1402593,0.1559121,0.2345672,0.3555793,0.5124014,0.7831391,0.750254,0.4950258,0.3277958,0.1516595,0.1258719
43.5164,-109.218,0,-12.72067,-10.71133,-10.00667,-5.379667,-0.5956666,3.604666,7.444666,6.826334,1.896333,-2.485333,-8.751667,-11.03,-0.8286666,1.493,3.048667,7.235666,12.693,17.99,23.335,22.14367,16.53033,10.818,3.681667,0.5073333,17.16033,12.602,23.49133,47.20167,61.08467,52.24799,28.57234,32.82267,34.70333,26.37767,23.14667,14.65333,6.491306,5.900901,6.75718,16.02752,32.47842,44.14879,53.54588,44.78081,28.41616,19.17875,8.380324,6.938959,13.5101,13.76635,17.29958,20.65589,32.47842,44.7555,60.18703,52.68191,32.76554,21.35911,13.67282,13.02975,61.87727,74.39172,97.13626,111.0165,12.52048,0,0,0,0.2311101,6.485997,29.1355,43.78883,49.67336,43.86,37.84962,53.88606,109.8308,104.6029,79.4546,67.30407,69.41547,70.00137,62.11821,55.17925,0.1873617,0.2135286,0.2233726,0.3270325,0.477395,0.7001772,1.086644,1.03694,0.674311,0.4542792,0.241418,0.2005074
43.4974,-108.5791,0,-10.90733,-7.729667,-5.927667,-1.352,3.213,7.621001,11.327,10.76033,6.205,1.639333,-5.194334,-8.760666,1.179,4.367333,6.175999,11.652,17.24866,22.679,27.894,26.709,21.19767,15.19367,7.085668,3.508,5.839666,6.191001,15.858,40.5,55.18,42.51833,24.79834,21.216,27.29367,16.11067,10.60833,7.230333,1.159164,1.938758,7.873733,34.70292,48.71165,53.46484,42.50959,27.04725,24.93205,16.05026,4.055138,1.220868,17.60932,18.35971,23.97281,35.0153,55.16409,76.03626,100.4745,88.25977,56.3275,36.60522,19.41539,16.98033,20.41849,25.3553,33.47771,10.96444,0,0,0,0,0,0.2014053,8.030498,15.0767,3.076576,2.392007,2.25386,30.56421,40.15686,27.48349,9.772229,3.940978,6.302597,6.161595,4.885696,3.848957,0.2414391,0.3115457,0.3317054,0.4743922,0.7004589,1.033479,1.496644,1.428781,0.9787984,0.6538278,0.3687135,0.288193
43.4727,-109.8943,0,-16.62167,-14.92033,-14.412,-9.552667,-3.447667,0.1786666,3.444,2.983666,-1.183667,-5.629,-11.85567,-15.14733,-4.813,-1.947667,0.1493334,4.311666,9.626667,14.47833,19.93967,18.647,13.997,8.658001,0.576,-2.600667,60.467,43.017,56.17666,57.04567,52.246,56.27333,31.12367,34.67633,43.859,39.535,44.999,61.77,7.042493,5.996163,6.143372,5.401681,34.9628,46.95256,57.27309,46.76977,31.67832,19.83516,10.12747,8.171711,17.72146,18.042,22.6367,24.85731,34.9628,46.95256,62.78748,54.97902,35.78977,23.58708,17.79123,17.09274,198.3069,241.3239,297.5005,354.4492,190.5677,2.743522,0,0,2.414106,27.34977,72.34877,134.1188,36.32263,30.32647,24.1831,18.87851,92.67671,100,74.00974,61.04449,67.37355,62.13773,52.01027,43.83855,0.09400453,0.1103515,0.1351532,0.2181703,0.3418626,0.4850799,0.7469142,0.6850874,0.4904171,0.347235,0.1297222,0.0967376
43.479,-109.6395,0,-13.89634,-12.25933,-11.696,-7.392334,-2.634333,1.939,4.829333,4.660334,0.2796667,-4.087667,-10.05,-12.18333,-2.616333,-0.05333333,1.899,5.924333,11.09033,16.519,21.68067,20.46733,14.94767,9.290002,1.72,-1.471333,30.294,23.96633,34.40133,61.72067,59.568,49.82833,28.78867,31.68633,41.30566,28.48967,32.159,25.32233,5.757117,4.83985,4.888022,8.399974,28.28317,39.65527,46.71354,39.37357,26.57748,17.05141,8.227613,6.556809,13.28723,13.52759,16.9726,19.0632,28.28317,39.80268,51.88395,45.98827,29.02546,18.92755,13.33955,12.81585,103.1988,127.1651,161.5664,210.3185,74.47975,0.003000655,0,0,0.7191926,13.21813,45.37712,70.69946,27.54216,22.70231,17.81429,21.58351,70,69.2658,49.98076,41.32746,48.93295,47.41922,39.1916,32.63479,0.1414463,0.1645885,0.1692956,0.2623939,0.3836348,0.5682727,0.821052,0.7773472,0.5208504,0.3548961,0.1676436,0.146345
43.4407,-109.5267,0,-14.68767,-12.68467,-11.17667,-5.624,-0.8096666,2.998667,6.027667,5.074333,0.7436666,-2.889667,-9.836667,-13.02367,-0.6503333,1.89,3.709,7.771667,13.51733,18.771,23.92533,22.805,17.52767,11.90833,3.484333,0.8646667,10.441,9.128999,15.15067,39.91967,41.5,41.17334,24.635,23.83233,29.53533,17.133,12.869,10.06733,3.23795,2.828303,3.035876,19.26009,44.1623,51.83082,51.3387,38.46541,29.25681,17.75285,4.370388,3.586983,18.20154,18.52728,23.24874,27.98712,44.57153,60.53105,78.94621,68.55193,43.86174,29.39977,18.31426,17.55692,37.30899,46.43799,61.52722,75.57291,6.647899,0,0,0,0.1471157,3.140161,15.97296,26.04029,19.76926,16.94096,13.96652,20.5804,83.07933,75.50636,48.80266,34.16959,34.30099,30.6881,26.35391,22.76693,0.1615814,0.1862796,0.2136741,0.3203721,0.4814952,0.6918863,0.9967247,0.921393,0.6439905,0.4642843,0.2080761,0.1725915
43.3101,-109.5237,0,-13.478,-12.086,-11.911,-8.065667,-3.306,1.471667,5.2,4.731333,-0.05400001,-4.206,-10.08567,-12.35733,-3.147,-0.5810001,1.078,4.528667,9.047668,14.613,19.90233,18.649,13.412,8.390666,0.9403333,-2.137,41.61067,38.925,48.12432,92.20766,91.55235,55.513,28.91267,35.12834,44.39,45.42133,41.20333,41.432,5.587334,4.511779,4.356506,5.110878,22.18611,31.66746,39.27301,34.40644,22.33925,15.03895,8.707956,6.681518,11.4457,11.6418,14.59467,16.07765,22.18611,31.66746,42.65129,37.41386,23.48079,15.77231,11.48722,11.04319,153.8481,192.7731,240.8974,329.4188,208.6713,1.415981,0,0,1.871657,26.43674,67.64007,109.0721,21.72084,17.20906,12.85256,11.42795,48.54543,50,36.65084,33.74081,40.44009,42.42334,33.71538,27.03386,0.1441332,0.1565084,0.1623146,0.2335048,0.3236282,0.4964781,0.7858961,0.7385275,0.4828117,0.3489137,0.1635495,0.1329871
43.2463,-109.4685,0,-14.39267,-12.697,-11.944,-7.206666,-2.189667,2.273334,5.787001,5.263667,0.5600001,-3.796333,-10.268,-12.77167,-2.733334,-0.1476667,1.524,5.418334,10.32467,15.89,21.103,19.83667,14.63233,9.287665,1.563333,-1.582667,38.31933,35.88533,45.36233,91.181,88.42566,53.60467,28.19467,33.998,42.77934,42.611,39.26833,39.71333,4.565277,3.411251,3.019296,7.628097,32.07091,44.9102,49.74791,40.34435,28.43905,19.90556,8.388659,5.968977,15.28132,15.53808,19.47369,21.7623,32.07091,45.14904,60.12851,52.65827,33.25838,21.9526,15.33512,14.74558,139.3596,175.245,220.6073,295.7499,117.811,0.04005165,0,0,0.9562534,19.18971,58.45804,98.17138,12.7709,9.359644,6.340348,12.03532,50,49.25934,27.49524,20.71207,28.16694,31.75951,23.37086,17.40188,0.1389762,0.1535758,0.1682683,0.2479878,0.3616368,0.5692316,0.8634028,0.7975479,0.5332303,0.3751636,0.1661996,0.1378414
43.2537,-109.3526,0,-14.604,-12.45533,-11.002,-6.158666,-1.162667,2.895667,6.268999,5.502666,0.789,-3.145667,-9.946334,-12.80967,-1.754333,0.3806667,2.227667,8.125667,13.58133,18.98433,24.05667,22.822,17.53067,11.99533,3.181333,0.1793333,26.98567,27.079,34.56966,73.93433,77.10633,48.80334,25.21667,28.382,35.47133,35.60533,28.00467,25.032,3.805389,2.898961,2.622165,16.94564,34.62665,45.99984,47.2443,36.33859,26.40744,20.7058,6.631175,4.657166,14.32188,14.56251,18.25101,21.8399,34.62665,47.61613,62.60304,54.52093,34.48642,22.96398,14.42673,13.81977,88.24454,115.3235,149.8932,170.7847,16.07961,0,0,0,0.1735638,7.174135,34.92331,59.95531,11.47324,8.574282,5.952118,27.1264,50,44.16833,22.1407,14.18411,18.98237,25.66104,19.28536,14.62819,0.1490817,0.1662654,0.1869539,0.3167923,0.4718897,0.6929308,1.024034,0.958168,0.6486292,0.4594029,0.2017004,0.1645823
43.2118,-109.3229,0,-11.61367,-10.253,-10.098,-6.704334,-1.621667,3.235,7.612668,6.815667,1.605,-2.339,-8.201,-10.63133,-2.418,0.00866669,0.4656667,5.231334,10.07933,15.775,20.76167,19.623,14.52367,9.167333,2.255667,-0.462,33.22633,33.29066,41.83633,87.21801,86.42368,51.50401,26.87867,31.79633,38.887,42.345,33.782,29.782,4.621184,3.480116,3.107802,7.591711,31.54495,44.81206,49.72239,39.18151,27.48186,20.60639,8.434825,5.839392,14.88366,15.13022,18.95867,21.25036,31.54495,45.14211,61.24613,53.41838,33.37066,22.32082,15.00088,14.363,111.962,145.2527,187.089,257.9984,95.96711,0,0,0,0.5381343,13.99426,47.31083,77.09283,13.32824,9.848119,6.740318,12.47888,50,49.11011,26.04854,18.62474,24.32248,31.35658,23.38719,17.54779,0.1784484,0.1940608,0.1788441,0.2671004,0.3842851,0.6001337,0.9483448,0.8838634,0.581511,0.4156224,0.2223329,0.1869721
43.2175,-109.2784,0,-13.218,-11.43733,-10.87667,-6.011334,-1.017,3.350667,6.726334,6.234666,1.579333,-2.952333,-9.288333,-11.61667,0.0526667,2.086,3.733,8.431665,13.774,19.37967,24.26066,23.01467,17.83433,12.074,4.020333,1.350667,14.008,18.70567,28.04533,61.30567,69.72267,44.07801,23.656,23.01,29.35267,29.43467,18.03933,11.94,3.389856,2.911457,3.128198,18.80599,36.53485,48.59132,50.2062,35.73508,25.54553,20.36098,5.271737,3.847487,14.95612,15.22135,19.07865,23.09357,36.53485,51.02221,66.65096,58.52252,37.26137,24.18662,15.13822,14.43037,49.71045,68.249,95.79675,114.1351,9.76712,0,0,0,0.06320151,5.475945,23.0944,35.0344,14.13614,11.3918,8.761205,29.88977,70,59.42152,32.87132,20.14624,22.12853,25.50436,20.6535,16.80601,0.1885072,0.2023029,0.2088996,0.3186808,0.4678712,0.698028,1.043839,0.9870571,0.6847165,0.453574,0.226412,0.1964026
